x,y,Ca,K,Fe,Zn,Cu,Mn,S,P,Cl,Si,Br,Sr
65,25,13.35,6.515,1.282,5.336,2.162,2.353,6.035,5.85,4.174,1.726,2.564,3.079
65,26,1.732,0.742,1.197,0.347,1.265,1.802,0.399,0.799,1.953,0.573,1.73,2.046
65,27,1.787,1.316,1.277,1.91,1.437,0.568,1.313,1.276,0.918,1.117,1.597,1.221
65,28,1.65,1.665,0.898,1.288,1.305,1.048,0.537,2.474,1.56,1.532,2.07,1.146
65,29,0.925,0.686,1.44,1.06,0.805,0.599,0.739,1.311,1.177,0.613,1.278,1.615
65,30,1.137,0.467,1.564,1.811,1.601,0.58,1.612,1.567,1.497,0.827,1.349,1.316
65,31,0.996,0.853,1.002,0.657,2.253,1.277,1.185,0.464,0.684,0.883,1.023,1.546
65,32,1.78,0.31,1.44,1.628,1.114,0.802,0.602,1.389,0.981,0.589,0.777,0.97
65,33,1.459,1.725,0.126,1.348,1.613,1.851,1.695,0.847,0.962,1.133,1.052,1.431
65,34,0.989,1.468,1.156,1.048,1.966,1.791,0.74,0.748,0.694,0.874,1.657,1.462
65,35,0.143,2.029,2.418,2.328,1.472,1.311,1.426,2.049,1.394,0.928,0.826,1.442
65,36,1.234,1.359,2.069,1.931,0.732,0.54,1.596,1.026,1.761,2.059,1.376,1.744
65,37,1.216,2.006,0.786,1.407,0.094,1.535,2.623,1.005,0.372,1.079,0.899,1.803
65,38,0.151,0.881,1.672,1.937,1.697,1.412,1.635,1.429,0.913,0.609,0.0,1.656
65,39,1.301,0.766,0.772,1.4,1.919,0.516,1.107,1.799,0.67,0.655,0.39,1.405
65,40,0.873,0.871,1.172,0.631,0.789,1.669,0.656,0.981,0.777,1.336,1.857,1.787
65,41,1.527,2.292,1.454,0.663,2.828,2.284,2.272,1.981,0.932,0.0,0.927,1.131
65,42,0.863,2.107,0.926,1.848,0.814,1.372,1.127,1.141,1.298,1.831,0.993,1.861
65,43,1.756,0.85,2.209,1.602,1.199,1.696,0.969,1.939,1.639,0.462,2.093,2.061
65,44,0.947,0.745,1.241,1.093,1.411,0.39,0.721,0.36,0.772,0.663,1.99,1.967
65,45,1.31,0.887,1.467,0.93,2.116,1.402,1.089,1.093,1.128,0.695,1.281,1.36
65,46,2.088,1.773,1.635,2.06,1.939,0.91,1.254,2.076,2.132,1.894,1.568,2.18
65,47,1.689,0.772,1.774,2.171,1.226,0.333,1.242,1.96,1.095,0.599,1.763,0.639
65,48,0.619,1.599,0.737,1.937,0.557,1.877,0.419,0.557,1.711,1.777,1.566,0.59
65,49,0.499,0.917,2.175,1.374,1.617,1.974,0.403,1.235,1.342,1.508,1.838,0.694
65,50,0.577,0.931,0.748,1.152,1.068,1.354,0.367,1.121,1.226,1.551,1.953,1.105
66,1,0.893,1.536,0.744,0.971,1.717,1.196,0.618,1.398,1.52,0.471,0.917,0.273
66,2,0.975,1.708,1.358,2.063,1.281,1.757,2.393,0.854,0.596,1.562,2.251,0.356
66,3,1.658,0.405,0.849,1.501,1.751,2.13,1.662,1.368,1.441,0.816,1.046,0.377
66,4,0.546,0.449,1.158,0.119,2.126,0.754,0.474,0.532,1.119,0.677,1.293,1.666
66,5,1.212,0.632,1.859,0.988,1.043,1.798,1.034,1.132,0.063,1.323,1.099,0.602
66,6,1.717,1.41,1.591,0.693,0.882,0.84,0.535,0.492,1.064,0.678,1.445,0.836
66,7,1.919,0.494,1.753,2.023,1.685,1.55,1.19,0.783,1.222,0.376,0.748,1.847
66,8,1.753,1.694,1.485,0.572,1.749,1.648,1.34,0.723,1.382,1.447,0.751,1.463
66,9,0.594,0.504,1.326,2.011,1.951,1.218,0.921,2.076,1.12,0.55,0.684,2.499
66,10,0.899,1.211,1.578,1.275,0.985,1.078,1.1,1.185,1.916,1.713,1.076,0.425
66,11,1.466,1.917,2.019,1.145,0.633,1.244,1.421,2.004,0.81,1.551,0.67,0.946
66,12,1.387,1.342,1.643,0.786,0.429,1.404,1.456,1.705,1.158,0.449,1.443,1.249
66,13,1.476,1.741,0.983,0.99,1.454,0.577,1.607,1.895,1.486,1.78,0.751,1.352
66,14,1.517,1.149,1.718,0.843,1.67,0.947,1.068,1.719,1.239,1.179,1.857,0.64
66,15,0.97,0.613,2.186,2.175,2.298,1.141,1.56,1.151,0.577,2.161,0.744,0.141
66,16,1.473,0.399,0.389,1.428,0.943,1.189,0.773,1.897,0.708,0.585,0.605,1.47
66,17,1.149,2.184,0.982,2.031,1.089,1.282,2.203,1.525,0.537,1.528,1.752,1.08
66,18,2.001,1.448,0.988,0.497,1.276,0.351,0.654,1.284,0.866,0.924,0.497,0.612
66,19,1.099,1.467,1.892,0.972,1.016,2.072,1.441,1.534,0.994,1.095,1.474,1.741
66,20,1.343,0.991,2.042,1.142,2.252,0.798,0.044,1.307,1.805,1.638,2.39,1.043
66,21,0.177,1.544,0.587,2.034,1.914,1.35,1.432,2.215,1.703,0.693,0.937,1.668
66,22,1.445,1.211,0.254,1.347,1.828,0.836,1.179,1.342,0.732,1.525,0.247,0.917
66,23,0.565,1.715,1.851,1.606,2.217,0.629,1.17,1.4,1.825,1.138,0.854,0.896
66,24,1.371,1.356,1.452,1.334,1.09,1.084,1.669,1.74,1.484,0.901,1.587,1.593
66,25,1.537,1.16,1.796,0.655,1.361,1.891,1.447,2.014,1.108,1.865,1.146,0.507
66,26,1.137,0.937,1.007,0.925,0.608,0.937,2.153,1.303,0.526,1.304,2.142,0.903
66,27,1.788,1.247,1.67,0.775,1.044,0.675,1.348,0.134,1.718,1.814,1.426,1.909
66,28,0.581,0.964,1.39,1.309,1.578,0.913,1.516,1.472,0.745,2.125,1.329,1.255
66,29,1.623,0.967,1.389,1.121,1.139,1.949,0.686,0.831,1.57,1.612,0.002,0.627
66,30,0.631,0.811,1.434,1.044,0.616,0.171,0.529,1.764,1.809,1.139,0.988,0.902
66,31,0.623,1.391,0.844,1.217,0.421,1.044,1.541,2.127,0.78,1.282,0.893,0.937
66,32,1.318,1.569,2.032,1.164,0.9,1.587,0.536,1.599,0.79,1.963,1.025,0.496
66,33,1.977,2.05,1.423,0.997,1.701,1.919,0.966,1.73,0.71,1.802,1.083,1.005
66,34,0.737,1.035,1.935,1.338,1.675,1.399,0.314,1.783,1.419,1.66,0.385,0.723
66,35,1.006,1.584,1.478,1.698,1.246,0.922,1.265,1.529,1.156,1.987,2.337,2.326
66,36,1.28,1.353,1.557,1.188,0.486,1.294,0.859,0.645,1.062,0.881,1.565,0.927
66,37,1.114,0.645,0.758,0.522,1.689,0.833,0.0,1.515,0.793,1.302,0.711,0.868
66,38,1.022,1.51,1.616,1.248,0.558,0.541,0.697,1.353,1.792,0.406,1.414,0.946
66,39,0.331,2.222,1.882,0.432,0.205,1.271,0.661,0.795,1.669,1.489,1.704,1.674
66,40,0.576,2.105,1.046,1.338,0.988,2.049,1.9,1.824,1.771,0.838,1.611,0.806
66,41,1.359,2.034,1.479,1.817,0.775,1.386,1.913,0.898,1.555,1.96,1.638,0.625
66,42,0.725,1.709,1.47,0.601,0.266,1.667,1.603,1.384,2.052,1.187,1.469,2.138
66,43,1.32,2.471,0.786,0.94,0.319,0.747,0.642,0.979,2.101,1.633,0.802,2.31
66,44,1.292,1.918,0.784,1.162,0.319,1.599,1.868,0.661,1.216,1.371,1.207,1.943
66,45,1.065,2.167,2.019,1.368,1.72,0.649,0.6,1.674,1.118,0.884,0.824,0.809
66,46,1.467,1.412,0.669,1.848,1.186,0.417,0.647,2.141,1.649,1.695,2.004,1.049
66,47,0.362,2.026,1.578,1.124,1.724,1.09,0.804,1.241,1.772,0.964,0.535,0.711
66,48,1.554,0.371,1.044,2.075,1.697,1.837,1.514,0.954,1.684,0.287,0.877,0.737
66,49,1.369,1.681,1.396,0.964,0.684,1.89,1.736,0.827,1.27,1.555,0.304,1.175
66,50,1.2,2.038,1.315,1.04,0.903,0.13,1.052,1.154,2.394,1.009,0.993,0.377
67,1,1.249,1.908,1.304,0.996,2.729,0.829,1.044,1.31,0.976,2.179,0.985,2.262
67,2,1.872,1.208,0.947,1.241,1.133,1.016,0.741,1.568,2.188,1.404,1.228,0.305
67,3,1.152,1.404,2.279,2.138,0.924,1.214,1.572,1.323,0.614,0.572,1.322,0.99
67,4,2.217,0.936,0.319,1.579,2.253,0.793,2.0,0.861,0.543,0.506,0.9,1.321
67,5,1.201,1.033,0.423,1.475,1.391,1.437,0.861,0.898,1.429,1.684,0.909,1.824
67,6,1.178,0.65,0.967,0.0,1.237,0.156,1.501,0.246,1.511,1.795,1.069,1.734
67,7,1.492,0.772,0.988,1.931,1.386,1.24,0.951,0.561,0.862,1.603,0.64,1.018
67,8,1.865,1.523,1.46,1.119,1.322,0.783,0.92,1.151,0.612,2.139,2.077,0.685
67,9,0.696,1.57,0.123,0.65,1.039,1.258,0.063,1.582,1.816,0.399,0.563,0.677
67,10,1.793,0.256,0.645,1.845,0.09,1.494,1.48,0.0,1.336,0.322,0.905,1.663
67,11,1.401,1.363,1.954,1.733,1.533,1.442,2.127,0.746,0.686,0.39,1.172,0.41
67,12,1.81,0.705,1.2,1.208,0.854,1.291,1.233,1.488,1.109,1.497,0.498,1.678
67,13,2.292,1.702,1.935,0.708,0.78,1.549,0.954,1.027,1.772,2.007,1.311,1.15
67,14,1.201,0.4,1.042,1.017,1.372,0.764,0.438,0.987,1.525,0.684,1.506,1.493
67,15,0.35,1.921,1.2,1.757,0.487,1.478,0.571,1.434,1.248,1.268,1.534,1.483
67,16,0.517,0.811,1.719,1.372,1.538,0.895,1.248,1.323,0.683,0.647,1.056,1.803
67,17,0.933,1.085,0.501,0.454,1.407,0.342,1.654,0.415,1.083,0.355,1.838,1.101
67,18,2.024,1.816,0.437,1.157,2.447,0.513,1.85,0.613,0.511,1.842,0.772,0.566
67,19,1.544,1.828,1.909,1.434,1.865,1.109,0.577,1.717,1.472,1.918,2.145,1.748
67,20,1.016,0.656,1.459,1.289,1.741,1.596,0.538,1.13,1.089,1.633,0.668,0.954
67,21,1.858,1.958,0.842,2.442,2.117,1.634,1.316,2.106,1.255,2.011,1.76,1.792
67,22,1.875,1.657,1.146,1.994,0.944,1.307,1.979,1.681,1.956,0.941,1.617,1.183
67,23,1.72,1.793,1.27,2.392,0.394,1.415,1.343,0.609,0.638,1.512,1.642,1.42
67,24,1.561,1.942,1.464,1.768,0.661,1.192,2.139,2.168,1.14,1.492,0.489,0.451
67,25,1.743,1.488,0.557,0.693,1.73,2.003,1.704,0.579,2.148,0.847,1.664,1.337
67,26,0.83,1.142,0.893,1.733,1.303,0.842,2.039,1.712,1.187,0.958,0.931,1.371
67,27,0.805,2.012,0.552,1.108,0.355,1.856,0.414,0.791,1.67,1.339,0.93,1.661
67,28,1.687,0.251,0.709,1.653,1.879,0.084,2.23,0.662,0.455,1.183,0.801,1.383
67,29,1.846,1.053,0.381,0.0,0.788,1.479,1.128,1.743,1.625,0.399,1.212,1.474
67,30,1.114,1.551,1.191,1.87,1.759,1.846,2.136,1.321,1.036,0.37,1.434,0.518
67,31,1.432,0.876,1.603,2.083,1.1,0.708,0.749,0.319,1.728,1.12,0.963,1.193
67,32,1.278,1.15,0.941,1.154,0.817,0.602,0.819,1.126,2.268,1.067,0.523,1.623
67,33,1.399,0.822,1.726,1.294,2.119,0.936,1.133,1.492,0.347,2.224,1.5,0.802
67,34,1.179,1.903,1.669,1.368,0.207,1.219,1.791,1.936,0.974,1.364,1.614,1.449
67,35,0.664,1.949,0.596,0.965,0.559,1.015,2.044,1.287,0.327,0.575,2.045,0.909
67,36,0.978,1.04,1.277,0.541,1.773,1.15,1.034,0.817,2.014,0.8,1.116,1.917
67,37,0.442,1.567,1.916,0.441,1.27,0.898,1.553,1.266,2.098,0.6,2.373,1.487
67,38,1.416,1.269,0.209,0.639,1.602,1.377,0.919,1.281,1.167,0.582,1.645,0.715
67,39,1.008,0.233,0.681,2.043,1.003,0.658,1.692,1.246,1.585,1.248,1.939,1.534
67,40,2.132,1.558,2.025,1.893,1.752,1.59,1.104,1.337,1.122,1.371,0.005,0.886
67,41,1.395,2.094,1.209,0.523,0.569,1.755,0.454,0.763,2.122,1.008,1.014,0.389
67,42,1.992,1.167,2.171,1.06,1.316,1.242,1.568,1.409,1.763,0.847,1.507,2.204
67,43,1.515,1.153,0.786,1.094,2.11,0.14,0.462,1.419,1.413,1.406,1.045,2.089
67,44,1.601,1.926,1.299,0.7,1.417,2.166,1.39,1.069,0.165,1.441,1.23,0.994
67,45,0.888,1.217,1.69,0.715,0.286,1.057,1.472,1.709,0.655,0.912,0.975,1.377
67,46,0.977,1.009,1.071,1.078,1.403,0.62,1.112,0.807,1.26,0.583,1.622,0.0
67,47,1.396,0.754,0.657,0.742,0.887,1.922,0.299,0.999,0.528,1.405,1.368,1.746
67,48,0.531,0.843,0.885,1.091,0.604,1.211,2.069,1.631,1.843,0.916,2.408,0.742
67,49,1.805,1.171,1.006,0.875,0.85,2.058,0.876,1.736,1.149,1.497,2.223,1.074
67,50,0.501,0.519,1.512,0.753,0.571,0.946,0.923,2.41,0.526,0.913,1.216,1.534
68,1,1.607,0.55,0.763,0.788,2.127,2.041,0.455,1.422,1.993,1.739,0.641,0.737
68,2,1.723,0.693,1.86,0.755,1.088,1.472,1.161,1.541,1.442,1.863,0.407,0.519
68,3,1.208,0.796,1.689,1.44,1.676,1.666,2.048,1.422,1.6,1.08,0.926,2.214
68,4,1.395,0.758,0.643,1.682,1.11,1.11,0.288,1.053,2.166,2.028,1.283,1.008
68,5,0.668,0.97,0.603,2.007,1.376,0.86,0.831,1.959,1.02,0.0,1.47,1.35
68,6,1.233,1.263,1.237,1.474,1.516,0.961,1.15,1.417,0.464,0.851,0.897,0.762
68,7,2.011,2.305,1.357,1.626,1.801,1.731,2.354,0.608,0.417,0.561,0.603,1.044
68,8,1.783,0.467,0.899,1.49,2.203,1.381,0.769,0.836,1.173,1.098,1.813,0.741
68,9,2.127,2.062,1.451,0.967,0.99,1.84,0.827,1.645,1.877,1.128,1.864,0.9
68,10,0.766,1.74,0.824,1.403,1.415,1.415,2.439,2.156,2.265,0.795,2.526,1.784
68,11,1.352,0.79,1.736,2.22,0.741,1.133,2.343,0.536,1.122,1.578,2.077,1.271
68,12,0.795,0.909,0.601,1.549,1.832,1.453,1.061,1.504,0.809,1.598,0.397,0.944
68,13,1.874,0.836,2.293,1.149,1.352,0.821,1.645,0.33,1.543,0.609,1.814,0.647
68,14,1.671,1.643,0.946,1.895,2.045,1.757,0.945,0.288,0.594,1.902,0.818,1.213
68,15,0.686,1.441,1.687,0.935,0.977,1.017,1.574,0.71,1.225,0.215,0.85,1.573
68,16,1.186,1.521,1.445,1.607,0.869,1.142,1.696,1.064,1.458,0.658,2.035,0.871
68,17,0.805,1.034,0.739,1.4,1.172,1.659,0.8,0.669,0.389,0.983,1.502,1.308
68,18,2.062,1.592,1.671,0.557,1.945,1.445,0.78,1.44,0.854,1.305,0.439,0.568
68,19,1.688,1.013,1.43,1.425,0.539,1.722,2.12,1.959,1.763,1.624,2.046,1.198
68,20,1.11,1.026,2.034,0.509,0.722,1.818,0.551,0.715,0.811,1.282,1.693,0.715
68,21,1.018,1.155,2.398,1.077,1.89,1.755,1.924,1.111,1.086,0.358,1.257,0.305
68,22,1.105,1.798,1.452,1.492,1.716,0.581,1.488,1.387,2.036,1.95,1.097,0.601
68,23,0.875,1.668,1.87,0.241,1.962,1.84,1.489,0.662,0.572,1.467,1.896,0.885
68,24,1.153,1.7,0.514,0.576,1.733,1.063,1.618,1.648,0.683,0.899,0.644,0.743
68,25,0.385,0.48,1.066,1.383,1.233,1.304,1.655,0.457,1.982,1.537,1.211,1.731
68,26,1.572,0.712,1.626,1.57,1.549,1.498,1.736,0.492,2.331,1.155,0.754,2.213
68,27,1.014,0.405,1.856,1.398,2.501,1.578,1.632,0.543,0.885,1.443,1.203,1.878
68,28,2.072,0.72,0.78,0.916,1.62,1.801,0.9,0.53,1.183,1.843,1.549,1.126
68,29,0.835,1.405,1.708,1.084,0.856,1.973,1.092,1.802,1.103,1.295,1.584,1.438
68,30,1.658,1.423,1.469,0.321,1.718,0.418,1.058,1.538,1.03,1.094,1.083,0.685
68,31,1.837,1.398,0.708,1.015,1.63,0.659,1.767,1.06,1.302,0.808,1.334,1.96
68,32,1.201,1.849,1.581,1.461,1.78,1.003,1.611,2.031,0.902,1.014,1.962,0.578
68,33,1.261,1.434,1.893,1.438,2.046,0.529,1.824,1.378,0.604,0.92,1.878,1.923
68,34,0.0,1.85,1.686,1.357,0.242,1.051,0.851,0.817,0.927,1.085,1.219,0.077
68,35,0.412,0.273,0.715,1.179,0.354,0.539,1.007,1.162,1.748,1.636,1.253,1.17
68,36,0.953,1.05,0.999,1.555,0.653,1.622,0.441,1.392,0.774,1.827,1.293,1.506
68,37,1.421,0.594,1.262,1.183,0.876,0.521,1.795,0.943,1.659,0.938,1.127,0.874
68,38,1.39,1.62,2.19,0.677,1.787,1.517,1.148,2.213,1.038,1.455,0.395,0.979
68,39,1.139,1.751,1.729,1.219,2.149,1.139,1.311,2.032,2.231,1.341,1.7,1.103
68,40,2.624,0.449,1.324,0.324,0.989,0.763,1.15,1.009,1.061,1.337,0.922,1.781
68,41,2.058,1.947,2.267,1.055,0.57,1.822,1.022,0.253,1.131,1.746,0.96,2.037
68,42,1.379,1.88,1.315,1.001,0.894,0.735,1.311,1.95,0.637,1.944,1.211,1.767
68,43,2.021,1.269,1.815,0.747,0.926,1.912,1.1,1.064,1.694,0.789,1.651,1.214
68,44,1.56,1.039,1.181,1.837,0.743,1.414,1.698,1.352,1.549,1.541,1.476,1.386
68,45,0.846,0.671,0.925,0.619,2.501,0.021,2.182,1.736,1.055,1.68,1.253,1.965
68,46,1.132,1.418,0.462,0.841,0.966,1.358,2.137,2.278,1.18,1.563,0.847,0.41
68,47,1.557,0.812,2.298,1.139,1.481,0.708,1.315,1.299,1.213,1.15,1.384,1.548
68,48,1.039,0.431,1.783,0.428,1.827,1.467,1.929,1.504,0.437,1.102,1.16,1.208
68,49,0.975,1.097,1.576,1.439,1.1,0.981,1.339,1.572,1.517,1.499,1.052,1.192
68,50,0.941,1.256,1.045,0.457,0.999,0.848,1.733,0.868,0.518,0.202,1.563,0.912
69,1,0.492,1.181,1.542,1.656,1.546,0.86,1.778,1.198,1.231,2.032,1.045,0.934
69,2,1.246,0.808,1.138,1.746,1.363,0.997,1.261,2.102,2.057,1.585,1.654,1.874
69,3,1.925,1.385,0.947,0.608,0.435,1.576,1.671,1.108,1.481,1.21,1.77,1.792
69,4,1.191,1.559,1.26,0.396,1.23,0.225,1.906,1.123,1.886,0.838,1.656,1.214
69,5,0.515,1.497,0.901,1.4,1.049,0.338,0.688,0.866,1.873,0.708,1.245,2.011
69,6,2.176,1.422,0.86,2.095,0.235,1.945,1.042,1.297,1.014,0.934,1.57,0.888
69,7,1.536,0.998,0.836,1.162,0.401,0.756,0.649,1.558,2.021,0.87,0.657,0.769
69,8,0.632,2.384,1.612,0.933,0.866,0.658,1.435,2.238,0.343,1.68,0.972,1.453
69,9,1.121,0.526,0.499,1.015,1.379,0.548,1.699,0.093,1.657,0.88,2.327,0.834
69,10,1.153,0.641,0.788,1.887,1.603,0.93,2.068,1.273,2.129,1.571,1.748,1.543
69,11,0.791,1.442,0.873,1.67,1.072,1.586,1.786,0.734,1.067,1.885,0.603,1.92
69,12,1.747,1.42,0.681,1.447,1.771,1.23,0.301,0.521,0.987,1.303,0.565,1.05
69,13,1.471,1.553,2.164,2.064,0.683,1.468,0.88,0.511,1.946,2.154,1.668,1.328
69,14,0.546,1.688,2.045,1.901,0.429,1.25,1.31,0.779,2.021,1.415,0.85,0.307
69,15,2.053,0.919,1.556,1.83,1.523,1.41,0.674,1.158,1.156,2.1,1.439,1.264
69,16,2.384,1.871,1.668,1.603,1.306,1.636,0.779,1.165,0.525,2.587,0.536,0.796
69,17,0.998,2.439,1.355,0.889,1.636,1.658,1.468,0.982,0.601,1.014,1.079,0.697
69,18,0.776,0.976,1.583,1.214,0.823,0.235,1.313,0.904,1.967,1.713,1.538,0.825
69,19,1.635,0.802,1.27,0.056,1.402,1.608,0.947,0.684,2.117,0.41,1.655,2.117
69,20,1.523,1.325,1.299,1.24,0.726,1.727,1.399,0.711,0.842,0.714,1.377,1.178
69,21,1.44,1.137,1.071,0.935,1.755,0.658,0.938,0.362,1.985,1.607,1.355,1.518
69,22,1.885,0.521,0.776,1.222,0.908,0.565,1.179,1.185,0.438,0.215,1.183,0.265
69,23,0.916,1.088,0.789,1.45,0.978,1.735,0.32,0.793,1.409,0.317,1.387,0.989
69,24,1.691,1.09,1.835,1.358,0.898,0.703,1.858,1.774,2.058,1.222,0.952,1.952
69,25,1.144,0.818,1.341,0.723,1.734,0.473,0.622,1.169,0.804,1.323,0.0,1.31
69,26,0.824,1.275,1.302,1.985,0.918,0.693,1.362,0.479,1.354,1.383,0.609,1.577
69,27,0.718,0.812,1.818,1.558,0.986,2.204,0.635,1.254,1.234,1.754,0.96,1.691
69,28,0.826,1.788,0.394,0.98,0.67,1.598,2.452,0.732,1.264,1.729,1.363,2.289
69,29,1.146,0.906,2.032,0.983,1.878,0.356,1.701,0.823,1.864,1.241,1.746,0.462
69,30,0.951,1.681,1.575,0.884,0.853,0.988,0.601,0.402,0.767,1.501,1.0,2.559
69,31,0.886,1.69,1.075,1.559,1.275,1.738,2.005,1.137,0.915,1.32,1.293,1.037
69,32,1.424,1.773,1.767,1.799,1.521,0.642,2.184,2.068,1.67,0.732,0.575,1.593
69,33,0.97,0.984,1.133,0.944,1.859,0.687,2.104,1.356,0.651,0.654,1.551,1.898
69,34,0.931,0.875,1.796,0.685,0.656,0.853,0.917,1.483,1.448,1.718,0.553,1.757
69,35,0.267,1.834,0.373,1.355,1.823,1.331,1.485,1.442,0.985,1.623,1.763,1.807
69,36,1.824,1.447,1.082,0.76,1.669,0.855,1.426,1.261,2.008,0.912,1.239,1.243
69,37,1.118,0.59,2.015,0.825,1.189,1.283,1.739,0.9,2.046,1.017,1.954,1.657
69,38,0.209,1.595,0.901,2.069,1.801,1.101,1.3,1.838,2.572,0.963,0.871,1.969
69,39,0.559,0.206,1.596,0.506,1.512,1.754,1.4,1.118,1.741,1.11,1.42,1.051
69,40,1.648,1.553,1.675,1.438,1.267,0.397,0.81,1.931,1.84,0.754,0.988,0.774
69,41,1.388,0.605,0.56,1.632,1.319,0.402,1.744,1.871,0.984,1.632,1.443,0.455
69,42,1.707,1.683,0.153,0.521,2.103,0.867,1.689,0.657,0.649,0.343,1.716,1.688
69,43,1.944,0.737,1.46,0.986,1.503,0.0,1.043,0.824,1.2,1.22,1.064,0.942
69,44,0.286,1.729,1.321,0.579,1.333,0.629,2.049,1.007,1.227,0.977,1.931,0.305
69,45,1.418,1.496,1.927,1.577,1.738,0.912,1.813,0.729,1.85,0.798,1.832,0.365
69,46,0.615,2.148,0.999,0.576,1.048,1.495,0.677,0.682,1.906,0.496,1.578,1.835
69,47,1.517,1.733,0.944,1.491,1.248,1.918,1.104,1.204,1.693,2.089,0.055,0.116
69,48,0.334,1.341,0.345,1.097,0.8,0.597,2.079,1.582,1.531,0.986,1.172,2.122
69,49,1.583,1.968,1.066,1.305,1.742,0.794,0.727,1.207,1.01,1.785,1.373,1.729
69,50,1.53,0.993,1.695,1.03,1.76,1.44,1.137,1.209,1.26,0.06,1.692,0.371
70,1,0.436,1.71,0.004,1.882,0.841,2.316,1.016,1.872,0.573,1.072,1.063,0.628
70,2,1.611,1.667,0.966,1.635,0.701,1.431,1.63,1.391,1.715,1.476,1.781,0.752
70,3,2.117,1.526,1.252,1.738,1.121,1.496,1.293,1.827,0.7,1.057,0.86,2.012
70,4,1.79,1.982,1.635,1.74,1.512,0.537,1.922,1.002,1.788,0.473,1.667,1.606
70,5,2.188,1.897,2.479,0.485,0.733,1.662,1.721,1.176,0.859,0.92,1.605,1.454
70,6,0.824,0.637,1.312,1.734,1.041,1.954,1.394,2.488,1.246,0.607,1.241,0.968
70,7,0.397,1.524,1.674,1.599,1.485,0.306,1.201,0.709,1.304,1.24,1.029,0.755
70,8,1.508,0.884,0.641,1.346,1.742,1.585,1.124,1.213,0.863,1.898,1.901,0.988
70,9,0.507,1.291,1.067,0.887,2.083,1.299,0.794,1.523,0.528,0.939,1.72,1.242
70,10,1.145,1.244,2.176,1.101,1.741,1.07,0.558,2.062,0.287,0.492,1.16,1.105
70,11,1.2,0.264,1.503,0.732,0.934,0.462,2.586,1.826,1.884,1.428,1.938,1.27
70,12,1.086,1.536,1.332,1.648,0.883,1.416,1.642,1.554,1.839,1.34,1.698,1.708
70,13,1.812,0.855,1.665,1.693,1.175,1.695,1.894,1.209,1.095,0.618,1.073,0.939
70,14,1.587,0.9,1.286,0.958,1.838,1.261,1.252,2.073,1.576,1.256,1.792,0.709
70,15,1.853,1.081,1.012,0.762,1.213,2.298,0.456,1.003,0.992,0.181,2.026,2.336
70,16,1.683,1.316,1.301,0.596,1.301,1.06,1.573,0.668,0.752,1.649,0.985,0.354
70,17,1.864,0.566,1.064,1.491,0.406,0.866,0.494,1.711,0.731,1.693,0.234,2.111
70,18,0.691,0.589,1.374,0.622,1.911,1.266,1.941,1.906,0.484,1.23,0.365,1.45
70,19,1.644,0.856,1.219,1.161,0.575,1.715,1.433,0.634,0.195,0.46,1.693,1.88
70,20,1.605,1.744,0.973,0.928,0.947,2.18,1.775,1.569,1.777,1.74,0.942,1.756
70,21,1.712,1.297,1.013,0.665,1.264,2.227,0.839,0.793,1.027,1.037,0.839,1.607
70,22,0.43,1.071,2.067,0.923,2.397,1.707,0.934,1.112,1.644,0.563,0.306,1.567
70,23,0.218,1.268,1.832,1.6,1.715,1.265,1.168,2.439,0.3,1.423,0.846,1.316
70,24,0.683,1.403,0.707,1.689,0.0,1.678,2.239,1.357,1.273,0.808,2.089,0.895
70,25,0.662,1.616,1.315,2.101,2.383,2.442,0.843,1.841,0.609,1.787,0.957,1.018
70,26,2.205,1.434,2.392,2.123,1.711,0.833,1.341,0.971,0.886,1.057,1.999,0.471
70,27,0.56,0.957,1.178,0.308,1.851,1.683,2.017,2.125,0.994,1.281,2.418,2.083
70,28,0.743,1.967,1.129,1.724,1.646,1.1,2.133,1.898,1.003,1.059,0.763,0.916
70,29,0.848,0.956,1.093,0.558,1.331,0.921,1.089,1.326,0.769,1.469,1.822,1.295
70,30,0.872,0.925,1.257,1.25,1.25,1.684,1.924,1.199,1.327,1.931,1.26,0.768
70,31,1.598,0.631,1.433,0.96,1.224,2.165,0.745,0.879,0.962,0.346,1.889,1.896
70,32,1.947,1.914,0.72,1.684,1.422,1.787,1.014,1.115,0.234,2.025,1.74,1.457
70,33,0.577,1.12,1.735,1.324,1.2,1.825,0.858,1.156,1.309,1.195,2.044,1.223
70,34,1.099,1.523,0.818,1.846,1.432,0.91,1.781,2.236,1.661,1.123,1.086,2.104
70,35,0.781,1.226,1.809,1.971,1.252,0.761,0.981,0.41,1.382,0.288,0.976,1.416
70,36,1.095,0.81,0.547,0.524,1.202,1.001,1.405,1.298,1.15,1.033,1.977,1.009
70,37,0.845,1.368,1.383,1.317,0.926,0.615,0.903,1.026,0.738,1.518,1.603,1.648
70,38,1.443,1.131,2.182,1.526,1.588,1.895,1.916,1.194,0.951,0.953,1.066,0.556
70,39,1.054,1.879,1.885,0.879,2.522,0.676,1.52,1.176,0.406,1.904,1.379,0.719
70,40,0.299,0.131,1.767,0.589,0.468,0.487,2.059,0.721,0.258,0.925,1.142,1.118
70,41,1.248,0.443,1.639,1.444,0.938,1.407,1.315,1.324,1.858,0.554,1.603,1.447
70,42,0.493,1.507,0.932,1.314,2.529,1.651,0.825,2.095,1.593,1.392,0.797,1.179
